"joinID","nature","access","riskPerc","budget","knowledge","OPMpresence","OPMinv"
27981,0,0,0,47510,0,0,1
27982,0,0,0,47510,0,0,1
27983,0,0,0,47510,0,0,1
27984,0,0,0,47510,0,0,1
27985,1,0,0,47510,0,0,1
27986,1,0,0,47510,0,0,1
27987,1,0,0,47510,0,0,1
27988,1,0,0,47510,0,0,1
27989,1,0,0,47510,0,0,1
27990,0,0,0,47510,0,0,1
27991,0,0,0,47510,0,0,1
27992,0,0,0,47510,0,0,1
27993,0,0,0,47510,0,0,1
27994,0,0,0,47510,0,0,1
27995,0,0,0,47510,0,0,1
27996,0,0,0,47510,0,0,1
27997,0,0,0,47510,0,0,1
27998,1,0,0,47510,0,0,1
27999,1,0,0,47510,0,0,1
28000,1,0,0.5,47510,0,0,1
28001,1,0,0,47510,0,0,1
28002,1,0,0,47510,0,0,1
28003,1,0,0,47510,0,0,1
28004,1,0,0,47510,0,0,1
28005,1,0,0,47510,0,0,1
28006,1,0,0,47510,0,0,1
28007,1,0,0,47510,0,0,1
28008,1,0,0,47510,0,0,1
28009,1,0,0,47510,0,0,1
28010,1,0,0,47510,0,0,1
28011,1,0,0,47510,0,0,1
28012,1,0,0,47510,0,0,1
28013,1,0,0,47510,0,0,1
28014,1,0,0,47510,0,0,1
28015,1,0,0,47510,0,0,1
28016,1,0,0,47510,0,0,1
28017,1,0,0,47510,0,0,1
28018,1,0,0,47510,0,0,1
28019,1,0,0,47510,0,0,1
28020,1,0,0,47510,0,0,1
28021,1,0,0,47510,0,0,1
28022,1,0,0,43750,0,0,1
28023,1,0,0,43750,0,0,1
28024,1,0,0,47510,0,0,1
28025,1,0,0,43750,0,0,1
28026,1,0,0,43750,0,0,1
28027,1,0,0,43750,0,0,1
28028,1,0,0,43750,0,0,1
28029,1,0,0,43750,0,0,1
28030,1,0,0,43750,0,0,1
28031,1,0,0,43750,0,0,1
28032,1,0,0,43750,0,0,1
28033,0,0,0,43750,0,0,1
28034,0,0,0,43750,0,0,1
28035,0,0,0,43750,0,0,1
28036,0,0,0,43750,0,0,1
28037,0,0,0,43750,0,0,1
28038,0,0,0,43750,0,0,1
28039,0,0,0,43750,0,0,1
28040,0,0,0,43750,0,0,1
28041,0,0,0,43750,0,0,1
28042,0,0,0,43750,0,0,1
28043,0,0,0,43750,0,0,1
28044,0,0,0,43750,0,0,1
28045,2,0,0,43750,0,0,1
28046,2,0,0,43750,0,0,1
28047,2,1,0.5,43750,0,0,1
28048,2,1,0.5,43750,0,0,1
28049,2,1,0.5,43750,0,0,1
28050,2,1,0.5,43750,0,0,1
28051,2,1,0.5,43750,0,0,1
28052,2,1,0.5,43750,0,0,1
28053,1,0,0,43750,0,0,1
28054,1,0,0.8,43750,0,0,1
28055,1,0,0.8,43750,0,0,1
28056,1,0,0.8,43750,0,0,1
28057,1,0,0,43750,0,0,1
28058,1,0,0,43820,0,0,1
28059,1,0,0.5,43820,0,0,1
28060,1,0,0.8,43820,0,0,1
28061,1,0,0.8,43820,0,0,1
28062,1,0,0,43820,0,0,1
28063,1,0,1,43820,0,0,1
28064,0,0,1,43820,0,0,1
28065,2,0,0.8,43820,0,0,1
28066,2,0,0,43820,0,0,1
28067,2,0,0.8,43820,0,0,1
28068,2,0,0,43820,0,0,1
28069,2,1,0.8,43820,0,0,1
28070,2,1,0.8,43820,0,0,1
28071,2,1,0.8,43820,0,0,1
28072,2,1,0.8,43820,0,0,1
28073,2,1,0.8,43820,0,0,1
28074,2,1,0.8,43820,0,0,1
28075,2,1,0.8,43820,0,0,1
28076,2,1,0.8,43820,0,0,1
28077,2,1,0.8,43820,0,0,1
28078,2,1,0.8,43820,0,0,1
28079,2,1,0.8,43820,0,0,1
28080,2,1,0.8,43820,0,0,1
28081,1,0,0,43820,0,0,1
28082,1,1,0.5,43820,0,0,1
28083,0,1,0.5,43820,0,0,1
28084,0,1,0.5,43820,0,0,1
28085,0,1,0.5,43820,0,0,1
28086,0,1,0.5,43820,0,0,1
28087,0,0,0.5,43820,0,0,1
28088,0,0,0.5,43820,0,0,1
28089,0,0,0.5,43820,0,0,1
28090,2,0,0.5,43820,0,0,1
28091,0,0,0.5,43820,0,0,1
28092,0,0,0.5,43820,0,0,1
28093,2,0,0.5,43820,0,0,1
28094,0,1,0.5,43820,0,0,1
28095,2,1,0.5,43820,0,0,1
28096,0,1,0.5,43820,0,0,1
28097,0,0,0,43820,0,0,1
28098,3,0,0,43820,0,0,1
28099,1,0,0,43820,0,0,1
28100,3,0,0,43820,0,0,1
28101,2,0,0.5,55620,0,0,1
28102,2,0,0,55620,0,0,1
28103,2,0,0,55620,0,0,1
28104,2,0,0,55620,0,0,1
28105,0,0,0,55620,0,0,1
28106,0,0,0,55620,0,0,1
28107,0,0,0.8,55620,0,0,1
28108,1,0,0.8,55620,0,0,1
28109,0,0,0,55620,0,0,1
28110,1,0,1,55620,0,0,1
28111,0,0,0,55620,0,0,1
28112,0,0,0,55620,0,0,1
28113,0,0,0,55620,0,0,1
28114,0,0,0,55620,0,0,1
28115,0,0,0.8,55620,0,0,1
28116,0,0,0,55620,0,0,1
28117,0,0,0,55620,0,0,1
28118,0,0,0,55620,0,0,1
28119,0,0,0,55620,0,0,1
28120,0,0,0.5,55620,0,0,1
28121,0,0,0.8,55620,0,0,1
28122,0,0,0,55620,0,0,1
28123,0,0,0,55620,0,0,1
28124,0,0,0,55620,0,0,1
28125,0,0,1,55620,0,0,1
28126,2,0,0.8,55620,0,0,1
28127,2,0,0,55620,0,0,1
28128,1,0,0,55620,0,0,1
28129,3,0,0.8,55620,0,0,1
28130,2,0,0.8,55620,0,0,1
28131,3,0,0,55620,0,0,1
28132,3,0,0.8,55620,0,0,1
28133,2,0,0.8,55620,0,0,1
28134,2,0,0,55620,0,0,1
28135,1,0,0,55620,0,0,1
28136,0,0,0,55620,0,0,1
28137,0,0,0.8,55620,0,0,1
28138,0,0,0,55620,0,0,1
28139,0,0,0,55620,0,0,1
28140,0,0,0,55620,0,0,1
28141,0,0,1,55620,0,0,1
28142,0,0,0,47510,0,0,1
28143,0,0,0.8,47510,0,0,1
28144,0,0,0,47510,0,0,1
28145,1,0,0,47510,0,0,1
28146,0,0,0,47510,0,0,1
28147,0,0,0,47510,0,0,1
28148,1,0,0.5,47510,0,0,1
28149,1,0,0.5,47510,0,0,1
28150,1,1,0,47510,0,0,1
28151,1,0,0,47510,0,0,1
28152,1,0,0,47510,0,0,1
28153,1,0,0.8,47510,0,0,1
28154,1,0,1,47510,0,0,1
28155,0,0,0,47510,0,0,1
28156,0,0,0.8,47510,0,0,1
28157,0,0,0,47510,0,0,1
28158,0,0,0,47510,0,0,1
28159,1,0,0,47510,0,0,1
28160,0,0,0,47510,0,0,1
28161,1,0,0,47510,0,0,1
28162,1,0,0.8,47510,0,0,1
28163,0,0,0,47510,0,0,1
28164,2,0,0,47510,0,0,1
28165,0,0,0,47510,0,0,1
28166,1,0,0,47510,0,0,1
28167,1,0,0,47510,0,0,1
28168,1,0,0,47510,0,0,1
28169,1,0,0.5,47510,0,0,1
28170,1,0,0.5,47510,0,0,1
28171,1,0,0.5,47510,0,0,1
28172,1,0,0,47510,0,0,1
28173,0,0,0,47510,0,0,1
28174,2,0,0.8,47510,0,0,1
28175,1,0,0,47510,0,0,1
28176,1,0,0,47510,0,0,1
28177,1,0,0,47510,0,0,1
28178,1,0,0,47510,0,0,1
28179,1,0,0,47510,0,0,1
28180,1,0,0.8,47510,0,0,1
28181,1,0,0,47510,0,0,1
28182,1,0,0,47510,0,0,1
28183,3,0,0,47510,0,0,1
28184,1,0,0,47510,0,0,1
28185,3,0,0,47510,0,0,1
28186,3,0,0,47510,0,0,1
28187,3,0,0.5,47510,0,0,1
28188,3,0,0.5,47510,0,0,1
28189,3,0,0.5,47510,0,0,1
28190,3,0,0,47510,0,0,1
28191,1,0,0.5,47510,0,0,1
28192,1,0,0,47510,0,0,1
28193,3,0,0.5,47510,0,0,1
28194,2,0,0,47510,0,0,1
28195,3,0,0,47510,0,0,1
28196,2,0,0,47510,0,0,1
28197,2,0,0,47510,0,0,1
28198,2,0,0,47510,0,0,1
28199,0,0,0,47510,0,0,1
28200,0,0,0,47510,0,0,1
28201,0,0,0.8,47510,0,0,1
28202,0,0,0,47510,0,0,1
28203,0,0,0,47510,0,0,1
28204,0,0,0,47510,0,0,1
28205,1,0,0,47510,0,0,1
28206,0,0,0,47510,0,0,1
28207,0,0,0,47510,0,0,1
28208,1,0,0,47510,0,0,1
28209,0,0,0,47510,0,0,1
28210,1,0,0,47510,0,0,1
28211,0,0,0,47510,0,0,1
28212,0,0,0,47510,0,0,1
28213,1,0,0.8,47510,0,0,1
28214,0,0,0,47510,0,0,1
28215,1,0,0,47510,0,0,1
28216,0,0,0.5,47510,0,0,1
28217,0,0,0,47510,0,0,1
28218,1,0,0,47510,0,0,1
28219,0,0,0,47510,0,0,1
28220,1,0,0,47510,0,0,1
28221,0,0,0,47510,0,0,1
28222,0,0,0,47510,0,0,1
28223,1,0,0,47510,0,0,1
28224,0,0,0,47510,0,0,1
28225,1,0,0,47510,0,0,1
28226,1,0,0,47510,0,0,1
28227,1,0,0,47510,0,0,1
28228,2,0,0,47510,0,0,1
28229,1,0,0,47510,0,0,1
28230,0,0,0,47510,0,0,1
28231,0,0,0,47510,0,0,1
28232,0,0,0,47510,0,0,1
28233,1,0,0,47510,0,0,1
28234,0,0,0,47510,0,0,1
28235,0,0,0,47510,0,0,1
28236,0,0,0,47510,0,0,1
28237,0,0,0,47510,0,0,1
28238,0,0,0,47510,0,0,1
28239,1,0,0,47510,0,0,1
28240,0,0,0,47510,0,0,1
28241,1,0,0,47510,0,0,1
28242,1,0,0,47510,0,0,1
28243,0,0,0,47510,0,0,1
28244,1,0,0,47510,0,0,1
28245,1,0,0,47510,0,0,1
28246,1,0,0,47510,0,0,1
28247,1,0,0,47510,0,0,1
28248,1,0,0,47510,0,0,1
28249,1,0,0,47510,0,0,1
28250,1,0,0,47510,0,0,1
28251,1,0,0,47510,0,0,1
28252,1,0,0,47510,0,0,1
28253,1,0,0,47510,0,0,1
28254,1,0,0,47510,0,0,1
28255,1,0,0,47510,0,0,1
28256,1,0,0,47510,0,0,1
28257,1,0,0,47510,0,0,1
28258,1,0,0,47510,0,0,1
28259,1,0,0.5,47510,0,0,1
28260,1,0,0,47510,0,0,1
28261,1,0,0,47510,0,0,1
28262,1,0,0,43750,0,0,1
28263,1,0,0,43750,0,0,1
28264,1,0,0,43750,0,0,1
28265,1,0,0,43750,0,0,1
28266,1,0,0,43750,0,0,1
28267,1,0,0,43750,0,0,1
28268,1,0,0,43750,0,0,1
28269,1,0,0,43750,0,0,1
28270,1,0,0,43750,0,0,1
28271,1,0,0,43750,0,0,1
28272,1,0,0,43750,0,0,1
28273,1,0,0,43750,0,0,1
28274,0,0,0,43750,0,0,1
28275,0,0,0,43750,0,0,1
28276,0,0,0,43750,0,0,1
28277,0,0,0,43750,0,0,1
28278,0,0,0,43750,0,0,1
28279,0,0,0,43750,0,0,1
28280,0,0,0,43750,0,0,1
28281,0,0,0,43750,0,0,1
28282,0,0,0,43750,0,0,1
28283,0,0,0,43750,0,0,1
28284,0,0,0,43750,0,0,1
28285,1,0,0,43750,0,0,1
28286,2,0,0,43750,0,0,1
28287,2,0,0,43750,0,0,1
28288,2,0,0,43750,0,0,1
28289,2,1,0.5,43750,0,0,1
28290,2,1,0.5,43750,0,0,1
28291,2,1,0.5,43750,0,0,1
28292,2,1,0.5,43750,0,0,1
28293,1,0,0,43750,0,0,1
28294,1,0,0.8,43750,0,0,1
28295,0,0,0.8,43750,0,0,1
28296,1,0,0,43750,0,0,1
28297,1,0,0,43750,0,0,1
28298,1,0,0,43820,0,0,1
28299,1,0,0.5,43820,0,0,1
28300,1,0,0.5,43820,0,0,1
28301,1,0,0,43820,0,0,1
28302,1,0,1,43820,0,0,1
28303,1,0,1,43820,0,0,1
28304,1,0,0.8,43820,0,0,1
28305,2,0,0.5,43820,0,0,1
28306,2,0,0,43820,0,0,1
28307,2,0,0.8,43820,0,0,1
28308,2,0,0.8,43820,0,0,1
28309,2,1,0.8,43820,0,0,1
28310,2,1,0.8,43820,0,0,1
28311,2,1,0.8,43820,0,0,1
28312,2,1,0.8,43820,0,0,1
28313,2,1,0.8,43820,0,0,1
28314,2,1,0.8,43820,0,0,1
28315,2,1,0.8,43820,0,0,1
28316,2,1,0.8,43820,0,0,1
28317,2,1,0.8,43820,0,0,1
28318,2,1,0.8,43820,0,0,1
28319,2,1,0.8,43820,0,0,1
28320,2,1,0.8,43820,0,0,1
28321,2,0,0,43820,0,0,1
28322,2,1,0.5,43820,0,0,1
28323,0,1,0.5,43820,0,0,1
28324,0,1,0.5,43820,0,0,1
28325,0,1,0.5,43820,0,0,1
28326,0,1,0.5,43820,0,0,1
28327,0,1,0.5,43820,0,0,1
28328,0,1,0.5,43820,0,0,1
28329,0,1,0.5,43820,0,0,1
28330,2,1,0.5,43820,0,0,1
28331,2,0,0.5,43820,0,0,1
28332,2,0,0.5,43820,0,0,1
28333,2,0,0.5,43820,0,0,1
28334,2,0,0.5,43820,0,0,1
28335,2,0,0.5,43820,0,0,1
28336,2,0,0.5,43820,0,0,1
28337,2,0,0.5,43820,0,0,1
28338,3,0,0,43820,0,0,1
28339,3,0,0,43820,0,0,1
28340,3,0,0,43820,0,0,1
28341,3,0,0.5,55620,0,0,1
28342,3,0,0,55620,0,0,1
28343,2,0,0.8,55620,0,0,1
28344,2,0,0,55620,0,0,1
28345,0,0,0,55620,0,0,1
28346,0,0,1,55620,0,0,1
28347,0,0,0,55620,0,0,1
28348,1,0,0,55620,0,0,1
28349,1,0,0,55620,0,0,1
28350,1,0,0.5,55620,0,0,1
28351,1,0,0.8,55620,0,0,1
28352,1,0,0.8,55620,0,0,1
28353,0,0,0,55620,0,0,1
28354,0,0,0,55620,0,0,1
28355,0,0,0,55620,0,0,1
28356,0,0,0,55620,0,0,1
28357,0,0,0,55620,0,0,1
28358,0,0,0.8,55620,0,0,1
28359,0,0,0,55620,0,0,1
28360,0,0,0,55620,0,0,1
28361,0,0,0.5,55620,0,0,1
28362,0,0,1,55620,0,0,1
28363,0,0,0,55620,0,0,1
28364,0,0,1,55620,0,0,1
28365,0,0,0,55620,0,0,1
28366,0,0,0,55620,0,0,1
28367,0,0,0,55620,0,0,1
28368,1,0,0.5,55620,0,0,1
28369,1,0,0.8,55620,0,0,1
28370,2,0,0,55620,0,0,1
28371,2,0,0.8,55620,0,0,1
28372,2,0,0.8,55620,0,0,1
28373,2,0,0,55620,0,0,1
28374,2,0,0,55620,0,0,1
28375,1,0,0,55620,0,0,1
28376,1,0,0,55620,0,0,1
28377,1,0,1,55620,0,0,1
28378,0,0,0,55620,0,0,1
28379,0,0,0,55620,0,0,1
28380,0,0,0.5,55620,0,0,1
28381,0,0,0,55620,0,0,1
28382,0,0,0,47510,0,0,1
28383,0,0,1,47510,0,0,1
28384,0,0,1,47510,0,0,1
28385,1,0,0.8,47510,0,0,1
28386,1,0,1,47510,0,0,1
28387,1,0,0,47510,0,0,1
28388,1,0,0,47510,0,0,1
28389,1,0,0.5,47510,0,0,1
28390,1,0,0,47510,0,0,1
28391,1,0,0,47510,0,0,1
28392,1,0,0,47510,0,0,1
28393,1,0,0,47510,0,0,1
28394,1,0,0,47510,0,0,1
28395,0,0,0,47510,0,0,1
28396,0,0,0,47510,0,0,1
28397,0,0,0.8,47510,0,0,1
28398,0,0,0,47510,0,0,1
28399,0,0,0,47510,0,0,1
28400,0,0,0,47510,0,0,1
28401,0,0,1,47510,0,0,1
28402,0,0,0.8,47510,0,0,1
28403,0,0,0.8,47510,0,0,1
28404,0,0,0.8,47510,0,0,1
28405,0,0,0,47510,0,0,1
28406,0,0,0,47510,0,0,1
28407,0,0,0,47510,0,0,1
28408,1,0,0,47510,0,0,1
28409,1,0,0,47510,0,0,1
28410,1,0,0,47510,0,0,1
28411,1,0,0,47510,0,0,1
28412,1,0,0,47510,0,0,1
28413,0,0,0,47510,0,0,1
28414,0,0,0,47510,0,0,1
28415,1,0,0,47510,0,0,1
28416,1,0,0,47510,0,0,1
28417,1,0,0,47510,0,0,1
28418,1,0,0,47510,0,0,1
28419,1,0,0,47510,0,0,1
28420,1,0,0,47510,0,0,1
28421,1,0,0,47510,0,0,1
28422,1,0,0,47510,0,0,1
28423,3,0,0,47510,0,0,1
28424,3,0,0,47510,0,0,1
28425,3,0,0,47510,0,0,1
28426,3,0,0,47510,0,0,1
28427,3,0,0,47510,0,0,1
28428,3,0,0,47510,0,0,1
28429,3,0,0,47510,0,0,1
28430,3,0,0,47510,0,0,1
28431,3,0,0,47510,0,0,1
28432,3,0,0.5,47510,0,0,1
28433,3,0,0.5,47510,0,0,1
28434,3,0,0.5,47510,0,0,1
28435,3,0,0,47510,0,0,1
28436,3,0,0,47510,0,0,1
28437,3,0,0,47510,0,0,1
28438,2,0,0,47510,0,0,1
28439,2,0,0,47510,0,0,1
28440,0,0,0,47510,0,0,1
28441,0,0,0,47510,0,0,1
28442,0,0,0,47510,0,0,1
28443,0,0,0,47510,0,0,1
28444,0,0,0,47510,0,0,1
28445,1,0,0,47510,0,0,1
28446,1,0,0,47510,0,0,1
28447,1,0,0,47510,0,0,1
28448,1,0,0,47510,0,0,1
28449,1,0,0,47510,0,0,1
28450,1,0,0,47510,0,0,1
28451,1,0,0,47510,0,0,1
28452,1,0,0,47510,0,0,1
28453,1,0,0.8,47510,0,0,1
28454,1,0,0.8,47510,0,0,1
28455,1,0,0,47510,0,0,1
28456,1,0,0,47510,0,0,1
28457,1,0,0,47510,0,0,1
28458,1,0,0,47510,0,0,1
28459,1,0,0,47510,0,0,1
28460,1,0,0,47510,0,0,1
28461,1,0,0,47510,0,0,1
28462,1,0,0,47510,0,0,1
28463,1,0,0,47510,0,0,1
28464,1,0,0,47510,0,0,1
28465,1,0,0,47510,0,0,1
28466,1,0,0,47510,0,0,1
28467,1,0,0,47510,0,0,1
28468,2,0,0,47510,0,0,1
28469,2,0,0,47510,0,0,1
28470,0,0,0,47510,0,0,1
28471,0,0,0,47510,0,0,1
28472,0,0,0,47510,0,0,1
28473,1,0,0,47510,0,0,1
28474,1,0,0,47510,0,0,1
28475,0,0,0,47510,0,0,1
28476,0,0,0,47510,0,0,1
28477,0,0,0,47510,0,0,1
28478,0,0,0,47510,0,0,1
28479,0,0,0,47510,0,0,1
28480,0,0,0,47510,0,0,1
28481,0,0,0,47510,0,0,1
28482,0,0,0,47510,0,0,1
28483,0,0,0,47510,0,0,1
28484,0,0,0,47510,0,0,1
28485,1,0,0,47510,0,0,1
28486,1,0,0,47510,0,0,1
28487,1,0,0,47510,0,0,1
28488,1,0,0,47510,0,0,1
28489,1,0,0,47510,0,0,1
28490,1,0,0,47510,0,0,1
28491,1,0,0,47510,0,0,1
28492,1,0,0,47510,0,0,1
28493,1,0,0,47510,0,0,1
28494,1,0,0,47510,0,0,1
28495,1,0,0,47510,0,0,1
28496,1,0,0,47510,0,0,1
28497,1,0,0,47510,0,0,1
28498,1,0,0,47510,0,0,1
28499,1,0,0,47510,0,0,1
28500,1,0,0,47510,0,0,1
28501,1,0,0,47510,0,0,1
28502,1,0,0,43750,0,0,1
28503,1,0,0,43750,0,0,1
28504,1,0,0,43750,0,0,1
28505,1,0,0,43750,0,0,1
28506,1,1,0,43750,0,0,1
28507,1,1,0,43750,0,0,1
28508,1,0,0,43750,0,0,1
28509,1,0,0,43750,0,0,1
28510,1,0,0,43750,0,0,1
28511,1,0,0,43750,0,0,1
28512,1,0,0,43750,0,0,1
28513,1,0,0,43750,0,0,1
28514,1,0,0,43750,0,0,1
28515,0,0,0,43750,0,0,1
28516,0,0,0,43750,0,0,1
28517,0,0,0,43750,0,0,1
28518,0,0,0,43750,0,0,1
28519,0,0,0,43750,0,0,1
28520,0,0,0,43750,0,0,1
28521,0,0,0,43750,0,0,1
28522,0,0,0,43750,0,0,1
28523,0,0,0,43750,0,0,1
28524,0,0,0,43750,0,0,1
28525,1,0,0,43750,0,0,1
28526,1,0,0,43750,0,0,1
28527,1,0,0,43750,0,0,1
28528,2,0,0,43750,0,0,1
28529,2,0,0,43750,0,0,1
28530,2,0,0,43750,0,0,1
28531,2,0,0,43750,0,0,1
28532,2,0,0,43750,0,0,1
28533,1,0,0.8,43750,0,0,1
28534,1,0,0.8,43750,0,0,1
28535,0,0,0.8,43750,0,0,1
28536,0,0,0,43750,0,0,1
28537,0,0,0,43750,0,0,1
28538,1,0,0.5,43820,0,0,1
28539,1,0,0,43820,0,0,1
28540,1,0,0.5,43820,0,0,1
28541,1,0,0.8,43820,0,0,1
28542,1,0,0.8,43820,0,0,1
28543,1,0,0.8,43820,0,0,1
28544,1,0,0.8,43820,0,0,1
28545,2,0,0.8,43820,0,0,1
28546,2,0,0,43820,0,0,1
28547,2,1,0.8,43820,0,0,1
28548,2,1,0.8,43820,0,0,1
28549,2,1,0.8,43820,0,0,1
28550,2,1,0.8,43820,0,0,1
28551,2,1,0.8,43820,0,0,1
28552,2,1,0.8,43820,0,0,1
28553,2,1,0.8,43820,0,0,1
28554,2,1,0.8,43820,0,0,1
28555,2,1,0.8,43820,0,0,1
28556,2,1,0.8,43820,0,0,1
28557,2,1,0.8,43820,0,0,1
28558,2,1,0.8,43820,0,0,1
28559,2,1,0.8,43820,0,0,1
28560,2,0,0,43820,0,0,1
28561,2,1,0.5,43820,0,0,1
28562,0,1,0.5,43820,0,0,1
28563,0,1,0.5,43820,0,0,1
28564,0,1,0.5,43820,0,0,1
28565,0,1,0.5,43820,0,0,1
28566,0,1,0.5,43820,0,0,1
28567,0,1,0.5,43820,0,0,1
28568,0,1,0.5,43820,0,0,1
28569,0,1,0.5,43820,0,0,1
28570,2,0,0.5,43820,0,0,1
28571,2,0,0.5,43820,0,0,1
28572,2,1,0.5,43820,0,0,1
28573,2,1,0.5,43820,0,0,1
28574,2,1,0.5,43820,0,0,1
28575,2,0,0.5,43820,0,0,1
28576,2,0,0.5,43820,0,0,1
28577,3,0,0.5,43820,0,0,1
28578,3,0,0,43820,0,0,1
28579,3,0,0,43820,0,0,1
28580,3,0,0.5,55620,0,0,1
28581,3,0,0,55620,0,0,1
28582,2,0,0,55620,0,0,1
28583,2,0,0.8,55620,0,0,1
28584,2,0,0,55620,0,0,1
28585,0,0,0,55620,0,0,1
28586,0,0,0,55620,0,0,1
28587,1,0,0,55620,0,0,1
28588,1,0,1,55620,0,0,1
28589,1,0,0.8,55620,0,0,1
28590,1,0,0.8,55620,0,0,1
28591,1,0,0.8,55620,0,0,1
28592,0,0,0.8,55620,0,0,1
28593,0,0,0,55620,0,0,1
28594,0,0,0,55620,0,0,1
28595,0,0,0,55620,0,0,1
28596,0,0,0,55620,0,0,1
28597,0,0,0,55620,0,0,1
28598,0,0,0.5,55620,0,0,1
28599,0,0,0,55620,0,0,1
28600,0,0,1,55620,0,0,1
28601,0,0,1,55620,0,0,1
28602,0,0,0.8,55620,0,0,1
28603,0,0,0.8,55620,0,0,1
28604,0,0,0.8,55620,0,0,1
28605,0,0,0.5,55620,0,0,1
28606,0,0,0,55620,0,0,1
28607,1,0,0.8,55620,0,0,1
28608,1,0,0.8,55620,0,0,1
28609,1,0,0,55620,0,0,1
28610,2,0,0,55620,0,0,1
28611,2,0,0,55620,0,0,1
28612,2,0,0,55620,0,0,1
28613,2,0,0,55620,0,0,1
28614,2,0,0,55620,0,0,1
28615,1,0,0,55620,0,0,1
28616,1,0,0.8,55620,0,0,1
28617,0,0,0,55620,0,0,1
28618,0,0,0,55620,0,0,1
28619,0,0,0,55620,0,0,1
28620,0,0,1,55620,0,0,1
28621,0,0,0,47510,0,0,1
28622,0,0,0.8,47510,0,0,1
28623,0,0,0.8,47510,0,0,1
28624,0,0,1,47510,0,0,1
28625,1,0,0.8,47510,0,0,1
28626,1,0,0.8,47510,0,0,1
28627,1,0,0.5,47510,0,0,1
28628,1,0,0,47510,0,0,1
28629,1,0,0,47510,0,0,1
28630,1,0,0,47510,0,0,1
28631,1,0,0,47510,0,0,1
28632,1,0,0,47510,0,0,1
28633,1,0,0,47510,0,0,1
28634,1,0,0,47510,0,0,1
28635,0,0,0,47510,0,0,1
28636,0,0,0,47510,0,0,1
28637,0,0,1,47510,0,0,1
28638,0,0,0,47510,0,0,1
28639,0,0,0.8,47510,0,0,1
28640,0,0,0.8,47510,0,0,1
28641,0,0,0,47510,0,0,1
28642,0,0,0.8,47510,0,0,1
28643,0,0,0,47510,0,0,1
28644,0,0,0,47510,0,0,1
28645,0,0,0,47510,0,0,1
28646,0,0,0,47510,0,0,1
28647,1,0,0,47510,0,0,1
28648,1,0,0,47510,0,0,1
28649,1,0,0,47510,0,0,1
28650,1,0,0,47510,0,0,1
28651,1,0,0,47510,0,0,1
28652,0,0,0,47510,0,0,1
28653,0,0,0,47510,0,0,1
28654,0,0,0,47510,0,0,1
28655,1,0,0,47510,0,0,1
28656,1,0,0,47510,0,0,1
28657,1,0,0,47510,0,0,1
28658,1,0,0,47510,0,0,1
28659,1,0,0,47510,0,0,1
28660,1,0,0,47510,0,0,1
28661,1,0,0,47510,0,0,1
28662,3,0,0,47510,0,0,1
28663,3,0,0,47510,0,0,1
28664,3,0,0,47510,0,0,1
28665,3,0,0,47510,0,0,1
28666,3,0,0,47510,0,0,1
28667,3,0,0,47510,0,0,1
28668,3,0,0,47510,0,0,1
28669,3,0,0,47510,0,0,1
28670,3,0,0,47510,0,0,1
28671,3,0,0.5,47510,0,0,1
28672,3,0,0.5,47510,0,0,1
28673,3,0,0.5,47510,0,0,1
28674,3,0,0,47510,0,0,1
28675,3,0,0,47510,0,0,1
28676,3,0,0,47510,0,0,1
28677,2,0,0,47510,0,0,1
28678,2,0,0,47510,0,0,1
28679,2,0,0,47510,0,0,1
28680,0,0,0,47510,0,0,1
28681,0,0,0,47510,0,0,1
28682,0,0,0,47510,0,0,1
28683,0,0,0,47510,0,0,1
28684,0,0,0,47510,0,0,1
28685,1,0,0,47510,0,0,1
28686,1,0,0,47510,0,0,1
28687,1,0,0,47510,0,0,1
28688,1,0,0,47510,0,0,1
28689,1,0,0,47510,0,0,1
28690,1,0,0,47510,0,0,1
28691,1,0,0,47510,0,0,1
28692,1,0,0,47510,0,0,1
28693,1,0,0.8,47510,0,0,1
28694,1,0,0,47510,0,0,1
28695,1,0,0,47510,0,0,1
28696,1,0,0.8,47510,0,0,1
28697,1,0,0,47510,0,0,1
28698,1,0,0,47510,0,0,1
28699,1,0,0,47510,0,0,1
28700,1,0,0,47510,0,0,1
28701,1,0,0,47510,0,0,1
28702,1,0,0,47510,0,0,1
28703,1,0,0,47510,0,0,1
28704,1,0,0,47510,0,0,1
28705,1,0,0,47510,0,0,1
28706,1,0,0,47510,0,0,1
28707,2,0,0,47510,0,0,1
28708,2,0,0,47510,0,0,1
28709,2,0,0,47510,0,0,1
28710,0,0,0,47510,0,0,1
28711,0,0,0,47510,0,0,1
28712,1,0,0,47510,0,0,1
28713,1,0,0,47510,0,0,1
28714,1,0,0,47510,0,0,1
28715,0,0,0,47510,0,0,1
28716,0,0,0,47510,0,0,1
28717,0,0,0,47510,0,0,1
28718,0,0,0,47510,0,0,1
28719,0,0,0,47510,0,0,1
28720,0,0,0,47510,0,0,1
28721,0,0,0,47510,0,0,1
28722,0,0,0,47510,0,0,1
28723,0,0,0,47510,0,0,1
28724,0,0,0,47510,0,0,1
28725,1,0,0,47510,0,0,1
28726,1,0,0,47510,0,0,1
28727,1,0,0,47510,0,0,1
28728,1,0,0,47510,0,0,1
28729,1,0,0,47510,0,0,1
28730,1,0,0,47510,0,0,1
28731,1,0,0,47510,0,0,1
28732,1,0,0,47510,0,0,1
28733,1,0,0,47510,0,0,1
