"id","joinID","X","Y","Agent","OPMpresence","riskPerc","budget","knowledge","nature","access"
11612,29257,0.38,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11613,29258,0.42,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11614,29259,0.46,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11615,29260,0.5,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11616,29261,0.54,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11617,29262,0.58,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11618,29263,0.62,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11619,29264,0.66,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11620,29265,0.7,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11621,29266,0.74,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11622,29267,0.78,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11623,29268,0.82,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11624,29269,0.86,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11625,29270,0.9,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11626,29271,0.94,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11627,29272,0.98,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11628,29273,1.02,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11629,29274,1.06,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11630,29275,1.1,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11631,29276,1.14,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11632,29277,1.18,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11633,29278,1.22,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11634,29280,1.3,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,1,0
11635,29281,1.34,6.17,"no_mgmt_NOPM",0,0.5,0.43,0,2,1
11636,29282,1.38,6.17,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
11637,29283,1.42,6.17,"no_mgmt_NOPM",0,0,0.43,0,3,1
11638,29284,1.46,6.17,"no_mgmt_NOPM",0,0,0.43,0,3,1
11639,29285,1.5,6.17,"no_mgmt_NOPM",0,0.5,0.43,0,3,0
11640,29286,1.54,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11641,29287,1.58,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11642,29288,1.62,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11643,29289,1.66,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11644,29290,1.7,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11645,29291,1.74,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11646,29293,1.82,6.17,"no_mgmt_NOPM",0,0.5,0.43,0,3,0
11647,29294,1.86,6.17,"no_mgmt_NOPM",0,0.5,0.77,0,3,0
11648,29301,2.14,6.17,"no_mgmt_NOPM",0,0.8,0.77,0,0,0
11649,29302,2.18,6.17,"no_mgmt_NOPM",0,1,0.77,0,1,0
11650,29304,2.26,6.17,"no_mgmt_NOPM",0,0.5,0.77,0,2,0
11651,29305,2.3,6.17,"no_mgmt_NOPM",0,0.8,0.77,0,2,1
11652,29307,2.38,6.17,"no_mgmt_NOPM",0,0.8,0.77,0,2,0
11653,29308,2.42,6.17,"no_mgmt_NOPM",0,1,0.77,0,1,0
11654,29309,2.46,6.17,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11655,29311,2.54,6.17,"no_mgmt_NOPM",0,0.5,0.77,0,2,0
11656,29312,2.58,6.17,"no_mgmt_NOPM",0,0,0.77,0,0,0
11657,29313,2.62,6.17,"no_mgmt_NOPM",0,0,0.77,0,2,0
11658,29314,2.66,6.17,"no_mgmt_NOPM",0,0,0.77,0,0,0
11659,29316,2.74,6.17,"no_mgmt_NOPM",0,0.8,0.77,0,0,0
11660,29320,2.9,6.17,"no_mgmt_NOPM",0,0,0.77,0,0,0
11661,29322,2.98,6.17,"no_mgmt_NOPM",0,1,0.77,0,0,0
11662,29323,3.02,6.17,"no_mgmt_NOPM",0,0.8,0.77,0,1,0
11663,29324,3.06,6.17,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11664,29325,3.1,6.17,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11665,29326,3.14,6.17,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11666,29334,3.46,6.17,"no_mgmt_NOPM",0,0,0.77,0,0,0
11667,29337,3.58,6.17,"no_mgmt_NOPM",0,1,0.54,0,0,0
11668,29338,3.62,6.17,"no_mgmt_NOPM",0,0.8,0.54,0,0,0
11669,29339,3.66,6.17,"no_mgmt_NOPM",0,0.8,0.54,0,1,0
11670,29340,3.7,6.17,"no_mgmt_NOPM",0,1,0.54,0,1,0
11671,29341,3.74,6.17,"no_mgmt_NOPM",0,0,0.54,0,1,0
11672,29343,3.82,6.17,"no_mgmt_NOPM",0,0.5,0.54,0,1,0
11673,29344,3.86,6.17,"no_mgmt_NOPM",0,0.5,0.54,0,1,0
11674,29345,3.9,6.17,"no_mgmt_NOPM",0,0.5,0.54,0,1,0
11675,29346,3.94,6.17,"no_mgmt_NOPM",0,0.5,0.54,0,0,0
11676,29347,3.98,6.17,"no_mgmt_NOPM",0,0.5,0.54,0,1,0
11677,29348,4.02,6.17,"no_mgmt_NOPM",0,0.5,0.54,0,0,0
11678,29366,4.74,6.17,"no_mgmt_NOPM",0,0.5,0.54,0,2,0
11679,29367,4.78,6.17,"no_mgmt_NOPM",0,0.5,0.54,0,1,0
11680,29372,4.98,6.17,"no_mgmt_NOPM",0,0,0.54,0,1,0
11681,29373,5.02,6.17,"no_mgmt_NOPM",0,0,0.54,0,3,0
11682,29374,5.06,6.17,"no_mgmt_NOPM",0,0,0.54,0,1,0
11683,29375,5.1,6.17,"no_mgmt_NOPM",0,0,0.54,0,1,0
11684,29377,5.18,6.17,"no_mgmt_NOPM",0,0,0.54,0,3,0
11685,29378,5.22,6.17,"no_mgmt_NOPM",0,0,0.54,0,3,0
11686,29400,6.1,6.17,"no_mgmt_NOPM",0,0.8,0.54,0,1,0
11687,29402,6.18,6.17,"no_mgmt_NOPM",0,0.8,0.54,0,1,0
11688,29462,8.58,6.17,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
11689,29466,8.74,6.17,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
11690,29468,8.82,6.17,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
11691,29469,8.86,6.17,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
11692,29470,8.9,6.17,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
11693,29475,9.1,6.17,"no_mgmt_NOPM",0,0.8,0.43,0,0,1
11694,29504,0.24,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11695,29505,0.28,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11696,29506,0.32,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11697,29507,0.36,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11698,29508,0.4,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11699,29509,0.44,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11700,29510,0.48,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11701,29511,0.52,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11702,29512,0.56,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11703,29513,0.6,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11704,29514,0.64,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11705,29515,0.68,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11706,29516,0.72,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11707,29517,0.76,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11708,29518,0.8,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11709,29519,0.84,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11710,29520,0.88,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11711,29521,0.92,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11712,29522,0.96,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11713,29523,1,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11714,29524,1.04,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11715,29525,1.08,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11716,29526,1.12,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11717,29527,1.16,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11718,29528,1.2,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11719,29529,1.24,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11720,29530,1.28,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11721,29531,1.32,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11722,29532,1.36,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11723,29533,1.4,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11724,29534,1.44,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11725,29535,1.48,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11726,29536,1.52,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11727,29537,1.56,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11728,29538,1.6,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11729,29539,1.64,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11730,29540,1.68,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11731,29541,1.72,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11732,29542,1.76,6.2,"no_mgmt_NOPM",0,0.5,0.43,0,3,0
11733,29543,1.8,6.2,"no_mgmt_NOPM",0,0.5,0.77,0,3,0
11734,29545,1.88,6.2,"no_mgmt_NOPM",0,0.5,0.77,0,3,0
11735,29547,1.96,6.2,"no_mgmt_NOPM",0,0,0.77,0,1,0
11736,29549,2.04,6.2,"no_mgmt_NOPM",0,0.2,0.77,0,0,0
11737,29550,2.08,6.2,"no_mgmt_NOPM",0,0.8,0.77,0,0,0
11738,29551,2.12,6.2,"no_mgmt_NOPM",0,0,0.77,0,0,1
11739,29552,2.16,6.2,"no_mgmt_NOPM",0,0,0.77,0,0,1
11740,29555,2.28,6.2,"no_mgmt_NOPM",0,0.8,0.77,0,2,1
11741,29556,2.32,6.2,"no_mgmt_NOPM",0,0.8,0.77,0,2,1
11742,29557,2.36,6.2,"no_mgmt_NOPM",0,0.8,0.77,0,2,1
11743,29559,2.44,6.2,"no_mgmt_NOPM",0,0.8,0.77,0,1,1
11744,29561,2.52,6.2,"no_mgmt_NOPM",0,1,0.77,0,2,0
11745,29563,2.6,6.2,"no_mgmt_NOPM",0,0,0.77,0,2,0
11746,29564,2.64,6.2,"no_mgmt_NOPM",0,0,0.77,0,2,0
11747,29565,2.68,6.2,"no_mgmt_NOPM",0,0,0.77,0,2,0
11748,29566,2.72,6.2,"no_mgmt_NOPM",0,0,0.77,0,0,0
11749,29567,2.76,6.2,"no_mgmt_NOPM",0,0,0.77,0,0,0
11750,29574,3.04,6.2,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11751,29575,3.08,6.2,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11752,29576,3.12,6.2,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11753,29578,3.2,6.2,"no_mgmt_NOPM",0,0.5,0.77,0,0,0
11754,29583,3.4,6.2,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11755,29586,3.52,6.2,"no_mgmt_NOPM",0,0,0.54,0,1,0
11756,29587,3.56,6.2,"no_mgmt_NOPM",0,0,0.54,0,1,0
11757,29589,3.64,6.2,"no_mgmt_NOPM",0,0,0.54,0,0,0
11758,29590,3.68,6.2,"no_mgmt_NOPM",0,0.8,0.54,0,0,0
11759,29591,3.72,6.2,"no_mgmt_NOPM",0,0,0.54,0,1,0
11760,29593,3.8,6.2,"no_mgmt_NOPM",0,0.5,0.54,0,1,0
11761,29595,3.88,6.2,"no_mgmt_NOPM",0,0.5,0.54,0,1,0
11762,29611,4.52,6.2,"no_mgmt_NOPM",0,0.8,0.54,0,2,0
11763,29612,4.56,6.2,"no_mgmt_NOPM",0,0.8,0.54,0,2,0
11764,29613,4.6,6.2,"no_mgmt_NOPM",0,0.8,0.54,0,3,0
11765,29614,4.64,6.2,"no_mgmt_NOPM",0,0.8,0.54,0,3,0
11766,29615,4.68,6.2,"no_mgmt_NOPM",0,0.8,0.54,0,3,0
11767,29627,5.16,6.2,"no_mgmt_NOPM",0,0,0.54,0,3,0
11768,29628,5.2,6.2,"no_mgmt_NOPM",0,0,0.54,0,3,0
11769,29630,5.28,6.2,"no_mgmt_NOPM",0,0,0.54,0,3,0
11770,29631,5.32,6.2,"no_mgmt_NOPM",0,0,0.54,0,2,0
11771,29654,6.24,6.2,"no_mgmt_NOPM",0,0.5,0.54,0,1,0
11772,29698,8,6.2,"no_mgmt_NOPM",0,0.8,0.54,0,1,0
11773,29712,8.56,6.2,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
11774,29713,8.6,6.2,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
11775,29719,8.84,6.2,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
11776,29720,8.88,6.2,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
11777,29721,8.92,6.2,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
11778,29725,9.08,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,0,1
11779,29726,9.12,6.2,"no_mgmt_NOPM",0,0.8,0.43,0,0,1
11780,29756,0.22,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11781,29757,0.26,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11782,29758,0.3,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11783,29759,0.34,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11784,29760,0.38,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11785,29761,0.42,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11786,29762,0.46,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11787,29763,0.5,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11788,29764,0.54,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11789,29765,0.58,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11790,29766,0.62,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11791,29767,0.66,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11792,29768,0.7,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11793,29769,0.74,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11794,29770,0.78,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11795,29771,0.82,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11796,29772,0.86,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11797,29773,0.9,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11798,29774,0.94,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11799,29775,0.98,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11800,29776,1.02,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11801,29777,1.06,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11802,29778,1.1,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11803,29779,1.14,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11804,29780,1.18,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11805,29781,1.22,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11806,29782,1.26,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,1,1
11807,29783,1.3,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11808,29784,1.34,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11809,29785,1.38,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11810,29786,1.42,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11811,29787,1.46,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11812,29788,1.5,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11813,29789,1.54,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11814,29790,1.58,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11815,29791,1.62,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11816,29792,1.66,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11817,29793,1.7,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11818,29794,1.74,6.24,"no_mgmt_NOPM",0,0.5,0.43,0,3,0
11819,29795,1.78,6.24,"no_mgmt_NOPM",0,0.5,0.77,0,3,0
11820,29799,1.94,6.24,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11821,29800,1.98,6.24,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11822,29802,2.06,6.24,"no_mgmt_NOPM",0,0.8,0.77,0,0,0
11823,29803,2.1,6.24,"no_mgmt_NOPM",0,0,0.77,0,0,1
11824,29804,2.14,6.24,"no_mgmt_NOPM",0,0,0.77,0,0,1
11825,29805,2.18,6.24,"no_mgmt_NOPM",0,0.8,0.77,0,0,0
11826,29807,2.26,6.24,"no_mgmt_NOPM",0,0.8,0.77,0,2,1
11827,29808,2.3,6.24,"no_mgmt_NOPM",0,0.8,0.77,0,2,1
11828,29809,2.34,6.24,"no_mgmt_NOPM",0,0.8,0.77,0,2,1
11829,29810,2.38,6.24,"no_mgmt_NOPM",0,0.8,0.77,0,2,1
11830,29811,2.42,6.24,"no_mgmt_NOPM",0,0.8,0.77,0,1,1
11831,29814,2.54,6.24,"no_mgmt_NOPM",0,0.5,0.77,0,2,0
11832,29815,2.58,6.24,"no_mgmt_NOPM",0,0,0.77,0,2,0
11833,29816,2.62,6.24,"no_mgmt_NOPM",0,0,0.77,0,2,0
11834,29817,2.66,6.24,"no_mgmt_NOPM",0,0,0.77,0,2,0
11835,29818,2.7,6.24,"no_mgmt_NOPM",0,0,0.77,0,0,0
11836,29819,2.74,6.24,"no_mgmt_NOPM",0,0,0.77,0,0,0
11837,29820,2.78,6.24,"no_mgmt_NOPM",0,0,0.77,0,0,0
11838,29821,2.82,6.24,"no_mgmt_NOPM",0,0,0.77,0,0,0
11839,29824,2.94,6.24,"no_mgmt_NOPM",0,0,0.77,0,0,0
11840,29827,3.06,6.24,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11841,29828,3.1,6.24,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11842,29839,3.54,6.24,"no_mgmt_NOPM",0,0,0.54,0,1,0
11843,29840,3.58,6.24,"no_mgmt_NOPM",0,0,0.54,0,1,0
11844,29843,3.7,6.24,"no_mgmt_NOPM",0,0,0.54,0,1,0
11845,29845,3.78,6.24,"no_mgmt_NOPM",0,0.5,0.54,0,1,0
11846,29846,3.82,6.24,"no_mgmt_NOPM",0,0.5,0.54,0,1,0
11847,29855,4.18,6.24,"no_mgmt_NOPM",0,0,0.54,0,0,0
11848,29856,4.22,6.24,"no_mgmt_NOPM",0,0,0.54,0,1,0
11849,29857,4.26,6.24,"no_mgmt_NOPM",0,0,0.54,0,1,0
11850,29861,4.42,6.24,"no_mgmt_NOPM",0,0.8,0.54,0,0,1
11851,29862,4.46,6.24,"no_mgmt_NOPM",0,0.8,0.54,0,0,1
11852,29863,4.5,6.24,"no_mgmt_NOPM",0,0.8,0.54,0,2,0
11853,29864,4.54,6.24,"no_mgmt_NOPM",0,0.8,0.54,0,2,0
11854,29865,4.58,6.24,"no_mgmt_NOPM",0,0.8,0.54,0,2,0
11855,29866,4.62,6.24,"no_mgmt_NOPM",0,0.8,0.54,0,3,0
11856,29867,4.66,6.24,"no_mgmt_NOPM",0,0.8,0.54,0,3,0
11857,29868,4.7,6.24,"no_mgmt_NOPM",0,0.8,0.54,0,2,0
11858,29872,4.86,6.24,"no_mgmt_NOPM",0,0.8,0.54,0,2,0
11859,29873,4.9,6.24,"no_mgmt_NOPM",0,0.8,0.54,0,1,0
11860,29879,5.14,6.24,"no_mgmt_NOPM",0,0,0.54,0,3,0
11861,29882,5.26,6.24,"no_mgmt_NOPM",0,0,0.54,0,3,0
11862,29883,5.3,6.24,"no_mgmt_NOPM",0,0,0.54,0,2,0
11863,29884,5.34,6.24,"no_mgmt_NOPM",0,0,0.54,0,2,0
11864,29910,6.38,6.24,"no_mgmt_NOPM",0,0.5,0.54,0,1,0
11865,29924,6.94,6.24,"no_mgmt_NOPM",0,0.5,0.54,0,2,1
11866,29965,8.58,6.24,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
11867,29966,8.62,6.24,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
11868,29968,8.7,6.24,"no_mgmt_NOPM",0,0.5,0.43,0,1,0
11869,29973,8.9,6.24,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
11870,29974,8.94,6.24,"no_mgmt_NOPM",0,0.5,0.43,0,0,0
11871,29977,9.06,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,0,1
11872,29978,9.1,6.24,"no_mgmt_NOPM",0,0.8,0.43,0,0,1
11873,29984,9.34,6.24,"no_mgmt_NOPM",0,0.5,0.43,0,1,1
11874,30008,0.2,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11875,30009,0.24,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11876,30010,0.28,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11877,30011,0.32,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11878,30012,0.36,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11879,30013,0.4,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11880,30014,0.44,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11881,30015,0.48,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11882,30016,0.52,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11883,30017,0.56,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11884,30018,0.6,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11885,30019,0.64,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11886,30020,0.68,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11887,30021,0.72,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11888,30022,0.76,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11889,30023,0.8,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11890,30024,0.84,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11891,30025,0.88,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11892,30026,0.92,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11893,30027,0.96,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11894,30028,1,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11895,30029,1.04,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11896,30030,1.08,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11897,30031,1.12,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11898,30032,1.16,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11899,30033,1.2,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11900,30034,1.24,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11901,30035,1.28,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11902,30036,1.32,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11903,30037,1.36,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11904,30038,1.4,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11905,30039,1.44,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11906,30040,1.48,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11907,30041,1.52,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,2,1
11908,30042,1.56,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11909,30043,1.6,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11910,30044,1.64,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,1
11911,30045,1.68,6.27,"no_mgmt_NOPM",0,0.8,0.43,0,3,0
11912,30046,1.72,6.27,"no_mgmt_NOPM",0,0.5,0.43,0,3,0
11913,30047,1.76,6.27,"no_mgmt_NOPM",0,0.5,0.77,0,3,0
11914,30051,1.92,6.27,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11915,30052,1.96,6.27,"no_mgmt_NOPM",0,0.5,0.77,0,0,0
11916,30054,2.04,6.27,"no_mgmt_NOPM",0,0.8,0.77,0,0,0
11917,30056,2.12,6.27,"no_mgmt_NOPM",0,0,0.77,0,0,0
11918,30057,2.16,6.27,"no_mgmt_NOPM",0,0.8,0.77,0,1,0
11919,30058,2.2,6.27,"no_mgmt_NOPM",0,0.8,0.77,0,1,0
11920,30059,2.24,6.27,"no_mgmt_NOPM",0,0.8,0.77,0,1,1
11921,30060,2.28,6.27,"no_mgmt_NOPM",0,0.8,0.77,0,1,1
11922,30061,2.32,6.27,"no_mgmt_NOPM",0,0.8,0.77,0,1,1
11923,30062,2.36,6.27,"no_mgmt_NOPM",0,0.8,0.77,0,1,1
11924,30063,2.4,6.27,"no_mgmt_NOPM",0,0.8,0.77,0,1,1
11925,30064,2.44,6.27,"no_mgmt_NOPM",0,0.8,0.77,0,2,0
11926,30066,2.52,6.27,"no_mgmt_NOPM",0,0.5,0.77,0,2,0
11927,30067,2.56,6.27,"no_mgmt_NOPM",0,0.5,0.77,0,2,0
11928,30068,2.6,6.27,"no_mgmt_NOPM",0,0.5,0.77,0,2,0
11929,30069,2.64,6.27,"no_mgmt_NOPM",0,0,0.77,0,2,1
11930,30070,2.68,6.27,"no_mgmt_NOPM",0,0,0.77,0,2,0
11931,30071,2.72,6.27,"no_mgmt_NOPM",0,0,0.77,0,2,0
11932,30072,2.76,6.27,"no_mgmt_NOPM",0,0,0.77,0,0,0
11933,30073,2.8,6.27,"no_mgmt_NOPM",0,0,0.77,0,0,0
11934,30074,2.84,6.27,"no_mgmt_NOPM",0,0.8,0.77,0,0,0
11935,30080,3.08,6.27,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
11936,30084,3.24,6.27,"no_mgmt_NOPM",0,0,0.77,0,1,0
11937,30085,3.28,6.27,"no_mgmt_NOPM",0,0.8,0.77,0,1,0
11938,30086,3.32,6.27,"no_mgmt_NOPM",0,0.5,0.77,0,1,0
